objectid,name_std,acreage,year,raw_excerpt
325,Nathan Wood,370.0,1747.0,370a ABCo. on the north side of Moremans River
326,Joseph Phillips,277.0,1747.0,277a in the County of Louisa
327,John Whatley,400.0,1747.0,400a Hanover County both sides the south Fork of Buckmountain Creek
328,James Warren Junr,217.0,1747.0,217a Albemarle Co. on the S side of the Rivanna
329,Thomas Evans,246.0,1747.0,246a Albemarle Co. on the S side the Rivanna on the Branches of Moors Creek among the Ragged Mountains
330,Martin Dawson,300.0,1747.0,300a ABCo. S side Rivanna on the brs. of Buck Island Creek
331,Thomas Lankford,171.0,1747.0,171a Louisa Co. in the Fork of Buck mtn. Creek under the foot of the Great Mountains
332,John Mullins,200.0,1747.0,200a ABCo. on the brs. of Moremans River
333,Daniel Scott,380.0,1747.0,380a Albemarle County on Totier
334,John Davis,122.0,1747.0,122a Albemarle Co. S side the Rivanna on a small Br. of Biskett Run
335,James Davis,312.0,1747.0,312a Albemarle Co. S side of the Rivanna on the Branches of Bisket Run
336,,275.0,1747.0,275a ABCo. on both sides of Hardway South fork
337,Samuel Davis,296.0,1748.0,296a Albemarle County on Green Creek
338,Edward Loveley,210.0,1748.0,210a Albemarle Co. on the S Br. of Moors Cr.
339,Joseph Childres,200.0,1748.0,200a Albemarle Co. on the N side of the Flouvanna
340,John Rogers,400.0,1748.0,400a Louisa Co. on the Branches of Pritteys Creek
341,David Mills,6196.0,1748.0,6196a then in Hanover County now Louisa on both sides
342,John Rogers,400.0,1748.0,400a Louisa Co. on both sides of Naked Creek
343,John Rogers,400.0,1748.0,400a Louisa Co. on the Branches of Pritteys Creek
344,George Rogers,400.0,1748.0,400a Louisa Co. on both sides of Piney Run
345,John Rogers,400.0,1748.0,400a Louisa Co. on Branches of Buck Mountain Creek
346,Arthur Hopkins,2288.0,1748.0,2288a Albemarle Co. on the Brs. of Totier Creek
347,James Ireland,147.0,1748.0,147a Albemarle County on the north fork of Green Creek
348,James Ireland,296.0,1748.0,296a Albemarle County on the north fork of Green Cr.
349,Matthew Jordan,200.0,1748.0,200a Albemarle County joining the north side of the Fluvanna
350,John Leak,123.0,1748.0,123a Albemarle County
351,Anthony Pouncy,400.0,1748.0,400a ABCo. on the N Side of the mtn. Fall's Cr.
352,Samuel Davis,100.0,1748.0,100a ABCo. on Bryery br. of Green Creek
353,Charles Lynch Gent.,245.0,1748.0,245a ABCo. on the South Side the Rivanna
354,Giles Allegree,63.0,1748.0,63a Albemarle County on the West Side of a Mountain
355,Giles Allegree,178.0,1748.0,178a Albemarle Co. on the Brs. of Biskett Run of Moore's Cr.
356,Michael Thomas Junior,400.0,1748.0,400a Albemarle Co. N Side of Rockfish Riv. on Hogg Cr.
357,Thomas Mcdaniel,350.0,1748.0,350a Goochland Co. on both Sides of Ballingers Cr.
358,James Tuley,200.0,1748.0,200a Albemarle County on the Branches of Totier Creek
359,William Harris,400.0,1748.0,400a Albemarle Co. on the Head of the Beaver Dam Fork of Epes's Creek
360,John Childres,225.0,1748.0,225a Albemarle Co. on the N Side of the Fluvanna Riv. on the Branches of Mullenax Creek
361,Thomas Whitesides,400.0,1748.0,400a Goochland Co. on both Sides of Stocktons br. of Mechums River
362,,300.0,1749.0,300a Louisa County
363,Joseph Philips,294.0,1749.0,294a in the Parish of Fredericks Ville in the County of Louisa
364,William Phelps,350.0,1749.0,350a Albemarle County
365,William Phelps,400.0,1749.0,400a Albemarle County on the Branches of Totier Creek
366,James Woods,200.0,1749.0,200a ABCo. on both Sides Stockton's br. of Mechums River
367,Matthew Mills,1527.0,1749.0,1527a Albemarle Co. on the Brs. of Mechums River
368,Philip Mayo,400.0,1749.0,400a ABCo. on the brs. of Hardware River
369,Castleton Harper,84.0,1749.0,84a Ablemarle County on the Branches of Hardware River
370,Moses Ray,137.0,1750.0,137a Albemarle County on Bear Creek in the rich Cove on the North side of Rock fish River
371,James Taylor,337.0,1750.0,337a Albemarle Co. on both Sides of Murphies Run
372,Manus Burger,222.0,1750.0,222a Albemarle County on the Branches of Mechunk Cr.
373,Thomas Walker,171.0,1750.0,171a Louisa County on the Top of the little Mountains
374,Benjamin Brown,740.0,1750.0,740a Louisa Co. both sides the North Fork of Moreman's Riv. commonly called Doyles River under the Foot of the great Mountains
375,John Farrar,289.0,1750.0,289a Albemarle Co. on the North Side of Rockfish Riv.
376,John Moore,800.0,1750.0,800a ABCo. on the brs. of Totier Creek
377,Ralph Jopling,400.0,1750.0,400a ABCo. on a br. of Green Creek
378,Matthew Jordan,324.0,1750.0,324a ABCo.
379,Mark Lifeley,380.0,1750.0,380a ABCo. on the South Side of and joining Buck Island Creek
380,,225.0,1750.0,225a Louisa Co. on both Sides of the south Fork of Buckmountain Creek
381,Benjamin Brown Junior,100.0,1750.0,100a Louisa Co. on an Arm of the great Mountains
382,Thomas Joblin,150.0,1750.0,150a Albemarle Co. N Side & joining Rockfish Riv.
383,Tho Joblin,293.0,1750.0,293a Albemarl/bs Green Ck of Rockfish Riv
384,Giles Allegre,200.0,1750.0,200a ABCo. on the Head Brs. of Buck Island Cr.
385,,125.0,1750.0,125a ABCo. on both sides of the South Br. of Buck island Creek
386,William Carrell Son Of William Carrell Decd,180.0,1750.0,180a ABCo. on the North Side of the Rivanna River
387,William Woods,294.0,1750.0,294a ABCo. on Lickinghole Cr. of Metchem River near the Blue Ledge of Mountains
388,Robert Harris,171.0,1750.0,171a Louisa Co. in the Fork of Doyl's River near the Ledge
389,Charles Farguson,84.0,1750.0,84 a Louisa Co. on both Sides of a Branch of Pretty's Creek commonly called and known by the Name of Turkey Run
390,James Coleman,100.0,1750.0,100a Louisa County on the South Fork of the North Fork of James River
391,Leonard Phillips,236.0,1750.0,236a Albemarl/bs IvyCk of Rockfish Riv
392,Joshua Fry,1518.0,1750.0,1518a ABCo.
393,Robert Harris,889.0,1751.0,889a Albemarle Co. Amongst the Brs. of Moremans Riv.
394,James Sudeth,135.0,1751.0,135a Albemarle Co. on the branches of Hardware River
395,Thomas Collins,200.0,1751.0,200a Louisa County
396,,400.0,1751.0,400a Louisa Co. on the Brs. of Piney Run & Rocky Cr.
397,Nicholas Oliver,400.0,1751.0,400a Louisa County
398,Bolling Clark,400.0,1751.0,400a Goochland Co. on both Sides the S Fork of Totier Cr.
399,Paul Michaux,335.0,1751.0,335a ABCo. on the brs. of Hardware River
400,Robert Harris,400.0,1751.0,400a ABCo. on the brs. of Moreman's River
401,Thomas Sowell,78.0,1751.0,78a Albemarle Co. joining his own and Winkfields Lines
402,John Lewis,41.0,1751.0,41 ac Totier Crk
403,Michael Thomas,300.0,1751.0,300a Albemarl/Hogg Ck
404,William Stith,182.0,1751.0,182a ABCo. on the North Side of Bellingers Cr.
405,John Jones,100.0,1751.0,100a ABCo. on the Middle Fork of Bellinger's Cr.
406,John Jones,100.0,1751.0,100a ABCo. on the Middle Fork of Bellingers Creek
407,Joseph Philips,400.0,1752.0,400a Louisa County on both Sides of Doyles River
408,Joseph Philips,400.0,1752.0,400a Louisa County on Doyles River
409,,400.0,1752.0,400a Louisa County on both Sides of Rocky Creek
410,Mosias Jones,134.0,1752.0,134a Louisa Co. on the Brs. of the S Fork of Rocky Cr.
411,Mosias Jones,400.0,1752.0,400a Louisa Co. on both Sides the S Fork of Rocky Cr.
412,Joshua Fry,130.0,1752.0,130a ABCo. on Briery Creek
413,,400.0,1752.0,400a Louisa County
414,Christopher Curtis,400.0,1752.0,400a Louisa County on Branches of Buck Mountain Creek and the Branches of Ruff Run
415,William Barksdale,400.0,1752.0,400a n side s fk  of n fk James R
416,Richard Hammuck,240.0,1753.0,240a Louisa County in the Parish of Fredericks Ville on the little Mountains and on both sides the red bud Branch
417,John Holden,400.0,1753.0,400a Albemarle County on the branches of Green Cr.
418,Robert Anderson,400.0,1753.0,400 acres in Louisa & near a plantation of William Harlow's
419,Jno Burns,272.0,1753.0,272a Albemarl/S s & on Cove Ck
420,William Whiteside,300.0,1753.0,300a ABCo. on both sides Stocktons Fork of Mechums River
421,Robert Anderson,333.0,1753.0,333 acres in Louisa on some of the small branches of Great Creek
422,,336.0,1753.0,336a Louisa Co. on both sides of Mechams River
423,Margaret Sorrils,150.0,1753.0,150a pt 1750a patent Maj John Henry   Fredericksville parish
424,Robert Edge,300.0,1753.0,300a ABCo. on the long br. of Moores Creek
425,William Hooper,350.0,1753.0,350a ABCo. on both sides of the South Br. of Hardware River
426,John Cook,128.0,1753.0,128a Louisa Co. on the lower side of swift Run
427,Richard Blalock,200.0,1753.0,200a ABCo. on the S side of Moremans River on the Middle Mountain
428,John Mitchell,204.0,1753.0,204a Louisa County on both sides of the North fork of the North fork of Rockey Creek
429,Benjamin Brown Junior,1635.0,1753.0,1635a Louisa County on both sides Doyles River and the North and South forks of Rockey Creek
430,Benjamin Brown Junior,606.0,1753.0,606a Louisa Co. both sides a br. of Buck Mountain Cr. incl. the Rich Hallow
431,Robert Harris,200.0,1753.0,200a Albemarle County on Doyles Creek and the branches  thereof near the foot of the great Mountains
432,Robert Harris,521.0,1753.0,521a on the blue Ridge of Mountains on the Waters of Doyles River
433,Patrick Wood,364.0,1753.0,364a Louisa Co. on both sides of the Forks of Rockey Cr. including the fork of the said Creek
434,Mordica Miller Hord And Dau Sarah His W,440.0,1753.0,440a fk James R s fk of Jacobs Run
435,Tho Thompson,400.0,1754.0,400a Albemarl/brs Rockfish Riv
436,Charles Lewis Jr,,1755.0,
437,John Sorril,400.0,1755.0,400a N side Rivanna br's Carrils and Scales ck; 3 notched rd
438,James Hines,200.0,1755.0,200a
439,Robert Holliday,50.0,1755.0,50a Alblemarle County on the South Garden
440,William Shaw,91.0,1755.0,91a ABCo. on the N Brs. of Mechams River and both sides the three notched Road
441,John Jemmerson,62.0,1755.0,62a ABCo. on the North Side of Moreman's River
442,,197.0,1755.0,197a ABCo. in the North Garden
443,William Nelson Esqr,386.0,1755.0,386a ABCo. in the North Garden near Stockdan's Thorough Fare
444,Peter Jefferson,1900.0,1755.0,1900a Albemarle County
445,Jacob Sneed,300.0,1755.0,300a Albemarle County on both Sides Ivy Creek on the South [Side] of the Rivanna
446,William Forkner,132.0,1755.0,132a Albemarle County on the Branches of Moore's Cr.
447,,400.0,1755.0,400a Louisa County on Buck Mountain Creek
448,Richard Walker,270.0,1755.0,270a Louisa County on some of the small Branches of Buckmountain Creek near the Foot of the blue Ridge of Mountains
449,Anne Brown,82.0,1755.0,82a Albemarle Co. on the Brs. of Ivy and Green Creeks
450,John Burrows,400.0,1755.0,400a Albemarle County on the Branches of Moor's Creek
451,Abner Abney,100.0,1755.0,100a Albemarle County on the Branches of Meadow Creek
452,John Grills,400.0,1755.0,400a Albemarle County on the Branches of Moore's Creek
453,Tully Choice,311.0,1755.0,311a Louisa County on the Branches of Rockey Creek
454,Matthew Jordan,1000.0,1755.0,1000a Albemarle County
455,John Mitchell,230.0,1755.0,230a Louisa Co. on both sides the N Fork of Rockey Run and on the long Mountain
456,John Mccolloch,290.0,1755.0,290a Albemarle County on the S Side of Moremans River
457,Joseph Thomas,628.0,1755.0,628a ABCO on the Branches of Ballengers Creek
458,Henry Childers,50.0,1755.0,50a ABCo. on the N Side of the Fluvanna River on Mullannex Creek
459,John Campbell,150.0,1755.0,150a ABCo. on a Br. of Meachams Riv. called the Rich Cove
460,,250.0,1755.0,250a ABCo. on the mtn. Road
461,Daniel Maupin,1188.0,1755.0,1188a ABCo. amongst the South Brs. of Moreman's Riv.
462,John Jemmeson,100.0,1755.0,100a ABCo. on the N Side of Moremans River and on it's br.es
463,Michael Woods Junr,300.0,1755.0,300a ABCo. on the brs. of Ivy Creek
464,David Mills,400.0,1755.0,400a ABCo. on the Brs. of Metchum Riv. near the Mountains
465,,350.0,1755.0,350a ABCo. on the North Side of the North br. of Mechams River
466,John Mccord,188.0,1755.0,188a ABCo. on both Sides of Moremans Riv. near the Blue Ledge of Mountains
467,Tully Choice,250.0,1755.0,250a Louisa Co. on the Lower South Rork of Rockey Cr.
468,Martin Trap,150.0,1755.0,150a ABCo. on the brs. of Moore's Creek
469,Robert Day,135.0,1755.0,135a ABCo. on the Head of Ivy Creek
470,Abraham Edes,150.0,1755.0,150a ABCo. on the North fork of Bellinger's Cr.
471,Revd William Stith,300.0,1755.0,300a on both sides Carrolls ck
472,William Nelson Esquire,175.0,1755.0,175a ABCo. in the North Garden
473,Daniel Holliday,150.0,1756.0,150a Albemarle County on Hudson's Creek
474,William T. Lewis,,1756.0,
475,John Mitchell,219.0,1756.0,219a Louisa County
476,Benjamin Brown,331.0,1756.0,331a Louisa County on the Head Branches of the South Fork of Buck Mountain Creek a branch of Doyl's River
477,William Tarell Lewis,200.0,1756.0,200a Albemarle Co. on the North branch of Moores Cr.
478,Jeremiah White,125.0,1756.0,125a Albemarle County on the South Garden
479,Hardin Burnley,350.0,1756.0,350a Albemarle Co. on both sides of Turkey run of Hardware Riv.
480,Hardin Burnley,317.0,1756.0,317a Albemarle Co. on both sides of Turkey Run of Hardware Riv.
481,Richard Stockton,,1756.0,
482,John Grills,319.0,1756.0,319 ac on branches of Moores's Creek
483,Chas Wakefield,198.0,1756.0,198a Albemarl/bs an E br of Lynchs Ck of Rock ?RockfishRiv
484,Henry Martin,290.0,1756.0,290a ABCo. on the brs. of Hardware River
485,Daniel Williams,92.0,1756.0,92a ABCo. on the N side of Stocktons thoroughfare
486,James Warren,100.0,1756.0,100a ABCo. on a br. of Meechums River called the Rich Cove
487,David Crawford,243.0,1756.0,243a ABCo. on the brs. of Rockfish River
488,Thomas Smith,400.0,1756.0,400a Louisa Co. on the brs. of Meecham River
489,Jacob Sneed,300.0,1756.0,300a ABCo. on both sides of Ivy Cr. on the South Side the Rivanna
490,Robert Lewis,200.0,1756.0,200a ABCo. on the Co. l.
491,John Grills,300.0,1756.0,300a ABCo. on the brs. of Moore's Creek
492,William Bishop,123.0,1756.0,123a ABCo. on the S Br. of Hardware River
493,William Norris,250.0,1756.0,250a on the North side of & joining Moreman's River
494,Andrew Mcwilliams,362.0,1756.0,362a ABCo. on both Sides Beaver Cr. of Mechum River near the Mountains
495,William Mccord,242.0,1756.0,242a ABCo. on the Top of a Mountain an Arm of the blue Ledge
496,John Cowen,268.0,1756.0,268a ABCo. on the brs. of Mechum River
497,James Mccord,174.0,1756.0,174a ABCo. on both Sides of Moreman's River and near the blue Ledge of Mountains
498,Sarah Stockton,397.0,1756.0,397a ABCo. on both Sides the Virgin Spring Br. of Mechum River
499,Joseph Mccord,223.0,1756.0,223a ABCo. on the Brs. of Moreman's Riv. on the Sides of the Mountains
500,Benjamin Brown,877.0,1756.0,877a Louisa County on both sides of Moremans River and on some of the Arms of the Blue Ridge of Mountains
501,Richard Haggard,300.0,1756.0,300a Louisa County on the Branches of Great Cr.
502,Samuel Taliaferro,225.0,1756.0,225a Albemarle Co. on the N Brs. of Buck Island Cr. of
503,Robert Mcneelly,400.0,1756.0,400a Albemarle County on Beaver Creek
504,Daniel Design,274.0,1756.0,274a Louisa Co. on some of the small Brs. of Great Cr.
505,Thomas Hill,400.0,1756.0,400a Albemarle Co. on the S Branch of Hardware River
506,Solomon Handcock,400.0,1756.0,400a Albemarle County on the Branches of Hardware
507,Samuel Daulton,93.0,1756.0,93a Louisa County on both sides of Buck mountain Creek
508,John Fortune,200.0,1756.0,200a Albemarle County on the branches of Eppes Cr.
509,Daniel Harris,400.0,1756.0,400a Albemarle County on the North Branches of Mechunk Creek of the North side of the Rivanna River
510,Benjamin Brown,262.0,1756.0,262a Louisa County on the long mountain  and on some of the branches of Buck mountain and Rockey Creeks
511,Robert Thompson,65.0,1756.0,65a Louisa County on the Head Branches of Buck Mountain Creek Near the Blue Ridge of Mountains
512,John Fortune,270.0,1756.0,270a Albemarle County on the Branches of Hardware
513,Adam Gaudilock,400.0,1756.0,400a Albemarle County on Yellow Mountain Branch
514,William Hooper,292.0,1756.0,292a Albemarle County on Murphey's run
515,John Snow,119.0,1756.0,119a Louisa County on Buck Mountain
516,Henry Tilley,23.0,1756.0,23a Albemarle County on the Head of Ivy Creek
